osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
way/501388723,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9334224,145.4402969
way/503050422,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9268266,145.3503794
way/503287065,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7892726,145.045765
way/515522836,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7921275,144.9933977
way/531018973,Accessible Toilet,accessible_toilet,toilets,yes,,"""from sunrise to sunset""",moreland city council,,True,-37.7623308,144.9792247
way/531020349,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6552212,144.8984542
node/531390733,Accessible Toilet,accessible_toilet,toilets,yes,,24/7,City of Melbourne,,True,-37.8217324,144.9474251
node/535017181,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8390176,144.987417
way/538981000,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9666285,145.1756134
way/543294970,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9829582,145.2026229
way/543418853,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.6666844,145.064223
way/544120126,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9630126,145.1536486
way/544664789,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.9009217,144.6644089
node/551549095,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8764376,145.128372
way/552095041,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6531184,145.521977
node/555696508,Accessible Toilet,accessible_toilet,toilets,limited,,,,,True,-37.8354328,144.9734189
way/556683232,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8645759,145.2848239
way/557278770,Toilet,accessible_toilet,toilets,,,,,,True,-37.8551856,145.3641941
way/560618751,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8559838,145.3739503
