stop_id,hour,departure_count,mode,avg_departures_per_hour
4683,22,24,bus,4.8
4684,22,24,bus,4.8
19549,22,132,bus,26.4
19550,22,132,bus,26.4
19554,22,108,bus,21.6
19558,22,96,bus,19.2
50836,22,104,bus,20.8
47718,22,96,bus,19.2
47719,22,108,bus,21.6
47720,22,108,bus,21.6
931,22,120,bus,24.0
932,22,120,bus,24.0
933,22,120,bus,24.0
934,22,120,bus,24.0
47605,22,24,bus,4.8
47606,22,24,bus,4.8
19549,23,132,bus,26.4
19550,23,132,bus,26.4
19554,23,96,bus,19.2
19558,23,96,bus,19.2
50836,23,96,bus,19.2
47718,23,96,bus,19.2
47719,23,96,bus,19.2
47720,23,96,bus,19.2
931,23,120,bus,24.0
932,23,120,bus,24.0
933,23,120,bus,24.0
934,23,120,bus,24.0
47605,23,24,bus,4.8
47606,23,24,bus,4.8
4685,23,24,bus,4.8
19246,23,24,bus,4.8
4638,23,24,bus,4.8
4639,23,24,bus,4.8
4640,23,24,bus,4.8
4641,23,24,bus,4.8
4642,23,24,bus,4.8
4643,23,24,bus,4.8
4644,23,24,bus,4.8
4645,23,24,bus,4.8
4646,23,24,bus,4.8
4647,23,24,bus,4.8
4648,23,24,bus,4.8
4649,23,24,bus,4.8
4650,23,24,bus,4.8
4651,23,24,bus,4.8
4652,23,24,bus,4.8
4653,23,24,bus,4.8
4654,23,24,bus,4.8
4655,23,24,bus,4.8
4656,23,24,bus,4.8
4657,23,24,bus,4.8
4658,23,24,bus,4.8
4659,23,24,bus,4.8
4678,23,24,bus,4.8
4679,23,24,bus,4.8
4680,23,24,bus,4.8
4681,23,24,bus,4.8
4682,23,24,bus,4.8
4683,23,24,bus,4.8
4684,23,24,bus,4.8
19648,23,24,bus,4.8
19246,0,12,bus,2.4
4638,0,12,bus,2.4
4639,0,12,bus,2.4
4640,0,12,bus,2.4
4641,0,12,bus,2.4
4642,0,12,bus,2.4
4643,0,12,bus,2.4
4644,0,12,bus,2.4
4645,0,12,bus,2.4
4646,0,12,bus,2.4
4647,0,12,bus,2.4
4648,0,12,bus,2.4
4649,0,12,bus,2.4
4650,0,12,bus,2.4
4651,0,12,bus,2.4
4652,0,12,bus,2.4
4653,0,12,bus,2.4
4654,0,12,bus,2.4
4655,0,12,bus,2.4
4656,0,12,bus,2.4
4657,0,12,bus,2.4
4658,0,12,bus,2.4
4659,0,12,bus,2.4
4678,0,12,bus,2.4
4679,0,12,bus,2.4
4680,0,12,bus,2.4
4681,0,12,bus,2.4
4682,0,12,bus,2.4
4683,0,12,bus,2.4
4684,0,12,bus,2.4
19648,0,12,bus,2.4
19549,15,324,bus,64.8
19550,15,324,bus,64.8
19554,15,264,bus,52.8
19558,15,312,bus,62.4
50836,15,303,bus,60.6
47718,15,288,bus,57.6
47719,15,276,bus,55.2
47720,15,264,bus,52.8
931,15,336,bus,67.2
932,15,336,bus,67.2
933,15,324,bus,64.8
934,15,324,bus,64.8
47605,16,72,bus,14.4
47606,16,72,bus,14.4
4685,16,60,bus,12.0
4686,16,60,bus,12.0
4638,16,69,bus,13.8
4639,16,60,bus,12.0
4640,16,60,bus,12.0
4641,16,60,bus,12.0
4642,16,60,bus,12.0
4643,16,60,bus,12.0
4644,16,60,bus,12.0
4645,16,48,bus,9.6
4646,16,48,bus,9.6
4647,16,48,bus,9.6
4648,16,48,bus,9.6
4649,16,48,bus,9.6
4650,16,60,bus,12.0
4651,16,60,bus,12.0
4652,16,60,bus,12.0
4654,16,60,bus,12.0
4655,16,60,bus,12.0
4656,16,60,bus,12.0
4657,16,60,bus,12.0
4658,16,60,bus,12.0
4659,16,48,bus,9.6
19554,16,216,bus,43.2
19558,16,492,bus,98.4
50836,16,471,bus,94.2
47718,16,444,bus,88.8
47719,16,420,bus,84.0
47720,16,420,bus,84.0
931,16,480,bus,96.0
932,16,480,bus,96.0
933,16,492,bus,98.4
934,16,492,bus,98.4
19549,16,528,bus,105.6
19550,16,480,bus,96.0
4645,17,96,bus,19.2
4646,17,84,bus,16.8
4647,17,84,bus,16.8
4648,17,84,bus,16.8
4649,17,84,bus,16.8
4650,17,84,bus,16.8
4651,17,84,bus,16.8
4652,17,84,bus,16.8
4654,17,84,bus,16.8
4655,17,84,bus,16.8
4656,17,84,bus,16.8
4657,17,84,bus,16.8
4658,17,72,bus,14.4
4659,17,84,bus,16.8
47605,17,84,bus,16.8
47606,17,84,bus,16.8
4685,17,96,bus,19.2
4686,17,96,bus,19.2
4638,17,101,bus,20.2
4639,17,84,bus,16.8
4640,17,84,bus,16.8
4641,17,84,bus,16.8
4642,17,84,bus,16.8
4643,17,84,bus,16.8
4644,17,84,bus,16.8
50836,17,747,bus,149.4
47718,17,720,bus,144.0
47719,17,720,bus,144.0
47720,17,708,bus,141.6
931,17,780,bus,156.0
932,17,780,bus,156.0
933,17,780,bus,156.0
934,17,756,bus,151.2
19549,17,600,bus,120.0
19550,17,624,bus,124.8
19554,17,300,bus,60.0
19558,17,696,bus,139.2
4658,18,108,bus,21.6
4659,18,108,bus,21.6
4638,18,113,bus,22.6
4639,18,96,bus,19.2
4640,18,96,bus,19.2
4641,18,96,bus,19.2
4642,18,96,bus,19.2
4643,18,96,bus,19.2
4644,18,96,bus,19.2
4645,18,96,bus,19.2
4646,18,108,bus,21.6
4647,18,108,bus,21.6
4648,18,108,bus,21.6
4649,18,108,bus,21.6
4650,18,96,bus,19.2
4651,18,96,bus,19.2
4652,18,96,bus,19.2
4654,18,96,bus,19.2
4655,18,96,bus,19.2
4656,18,96,bus,19.2
4657,18,96,bus,19.2
47605,18,96,bus,19.2
47606,18,96,bus,19.2
4685,18,96,bus,19.2
4686,18,96,bus,19.2
19549,18,360,bus,72.0
19550,18,384,bus,76.8
19554,18,252,bus,50.4
19558,18,408,bus,81.6
50836,18,425,bus,85.0
47718,18,420,bus,84.0
47719,18,456,bus,91.2
47720,18,468,bus,93.6
931,18,528,bus,105.6
932,18,528,bus,105.6
933,18,528,bus,105.6
934,18,564,bus,112.8
4659,19,60,bus,12.0
3968,6,24,bus,4.8
4292,6,12,bus,2.4
4291,6,12,bus,2.4
4092,6,36,bus,7.2
4091,6,24,bus,4.8
4090,6,24,bus,4.8
3968,7,84,bus,16.8
4292,7,24,bus,4.8
4291,7,24,bus,4.8
20460,17,84,bus,16.8
19555,17,360,bus,72.0
4097,17,12,bus,2.4
4098,17,12,bus,2.4
4340,18,84,bus,16.8
4097,18,36,bus,7.2
4098,18,36,bus,7.2
20460,18,24,bus,4.8
19555,18,132,bus,26.4
4340,19,60,bus,12.0
4935,5,12,bus,2.4
4936,5,12,bus,2.4
4937,5,12,bus,2.4
4938,5,12,bus,2.4
19546,6,144,bus,28.8
19546,7,348,bus,69.6
19546,8,648,bus,129.6
19546,10,252,bus,50.4
19546,11,216,bus,43.2
19546,12,228,bus,45.6
19546,13,216,bus,43.2
19546,14,216,bus,43.2
19546,15,216,bus,43.2
19546,16,216,bus,43.2
19546,17,240,bus,48.0
19546,18,252,bus,50.4
19546,19,240,bus,48.0
19546,20,204,bus,40.8
19546,9,504,bus,100.8
4933,21,12,bus,2.4
44913,5,12,bus,2.4
5201,5,12,bus,2.4
5200,5,12,bus,2.4
5199,5,12,bus,2.4
5198,5,12,bus,2.4
5197,5,12,bus,2.4
5196,5,12,bus,2.4
4382,5,60,bus,12.0
5195,5,12,bus,2.4
20994,5,12,bus,2.4
5193,5,12,bus,2.4
5192,5,12,bus,2.4
5191,5,12,bus,2.4
5190,5,12,bus,2.4
5189,5,12,bus,2.4
5188,5,12,bus,2.4
5187,5,12,bus,2.4
5186,5,12,bus,2.4
5185,5,12,bus,2.4
4832,5,36,bus,7.2
3421,5,36,bus,7.2
3304,5,36,bus,7.2
3292,5,36,bus,7.2
3284,5,36,bus,7.2
3155,5,36,bus,7.2
2902,6,84,bus,16.8
2898,6,84,bus,16.8
28355,6,60,bus,12.0
20371,6,48,bus,9.6
44913,6,60,bus,12.0
5201,6,36,bus,7.2
5200,6,36,bus,7.2
5199,6,36,bus,7.2
5198,6,36,bus,7.2
5197,6,36,bus,7.2
5196,6,36,bus,7.2
4382,6,120,bus,24.0
5195,6,36,bus,7.2
20994,6,36,bus,7.2
5193,6,36,bus,7.2
5192,6,36,bus,7.2
5191,6,36,bus,7.2
5190,6,36,bus,7.2
5189,6,36,bus,7.2
5188,6,36,bus,7.2
5187,6,36,bus,7.2
5186,6,36,bus,7.2
5185,6,36,bus,7.2
3292,6,72,bus,14.4
3284,6,84,bus,16.8
3155,6,84,bus,16.8
20371,7,216,bus,43.2
44913,7,84,bus,16.8
5201,7,84,bus,16.8
5200,7,84,bus,16.8
5199,7,84,bus,16.8
5198,7,84,bus,16.8
5197,7,84,bus,16.8
5196,7,48,bus,9.6
4382,7,228,bus,45.6
5195,7,48,bus,9.6
20994,7,48,bus,9.6
5193,7,48,bus,9.6
5192,7,48,bus,9.6
5191,7,72,bus,14.4
5190,7,72,bus,14.4
5189,7,72,bus,14.4
5188,7,72,bus,14.4
5187,7,72,bus,14.4
5186,7,72,bus,14.4
5185,7,72,bus,14.4
3292,7,120,bus,24.0
3284,7,180,bus,36.0
3155,7,180,bus,36.0
2902,7,192,bus,38.4
2898,7,192,bus,38.4
28355,7,204,bus,40.8
3292,8,132,bus,26.4
3284,8,144,bus,28.8
3155,8,144,bus,28.8
2902,8,144,bus,28.8
2898,8,144,bus,28.8
28355,8,192,bus,38.4
20371,8,180,bus,36.0
5196,8,60,bus,12.0
4382,8,228,bus,45.6
5195,8,60,bus,12.0
20994,8,60,bus,12.0
5193,8,60,bus,12.0
5192,8,60,bus,12.0
5191,8,60,bus,12.0
5190,8,60,bus,12.0
5189,8,60,bus,12.0
5188,8,48,bus,9.6
5187,8,48,bus,9.6
5186,8,48,bus,9.6
5185,8,48,bus,9.6
44913,8,84,bus,16.8
28355,9,84,bus,16.8
20371,9,96,bus,19.2
5188,9,48,bus,9.6
5187,9,48,bus,9.6
5186,9,48,bus,9.6
5185,9,48,bus,9.6
3292,9,84,bus,16.8
3284,9,96,bus,19.2
3155,9,84,bus,16.8
2902,9,84,bus,16.8
2898,9,84,bus,16.8
44913,9,96,bus,19.2
5196,9,48,bus,9.6
4382,9,144,bus,28.8
5195,9,48,bus,9.6
20994,9,48,bus,9.6
5193,9,48,bus,9.6
5192,9,48,bus,9.6
5191,9,48,bus,9.6
5190,9,48,bus,9.6
5189,9,48,bus,9.6
5188,10,48,bus,9.6
5187,10,48,bus,9.6
5186,10,48,bus,9.6
5185,10,48,bus,9.6
44913,10,96,bus,19.2
5196,10,48,bus,9.6
4382,10,156,bus,31.2
5195,10,48,bus,9.6
20994,10,48,bus,9.6
5193,10,48,bus,9.6
5192,10,48,bus,9.6
5191,10,48,bus,9.6
5190,10,48,bus,9.6
5189,10,48,bus,9.6
5188,11,48,bus,9.6
5187,11,48,bus,9.6
5186,11,48,bus,9.6
5185,11,48,bus,9.6
44913,11,96,bus,19.2
5196,11,48,bus,9.6
4382,11,132,bus,26.4
5195,11,48,bus,9.6
20994,11,48,bus,9.6
5193,11,48,bus,9.6
5192,11,48,bus,9.6
5191,11,48,bus,9.6
5190,11,48,bus,9.6
5189,11,48,bus,9.6
5188,12,48,bus,9.6
5187,12,48,bus,9.6
5186,12,48,bus,9.6
5185,12,48,bus,9.6
44913,12,96,bus,19.2
5196,12,48,bus,9.6
4382,12,156,bus,31.2
5195,12,48,bus,9.6
20994,12,48,bus,9.6
5193,12,48,bus,9.6
5192,12,48,bus,9.6
5191,12,48,bus,9.6
5190,12,48,bus,9.6
5189,12,48,bus,9.6
5188,13,48,bus,9.6
5187,13,48,bus,9.6
5186,13,48,bus,9.6
5185,13,48,bus,9.6
44913,13,96,bus,19.2
5196,13,48,bus,9.6
4382,13,144,bus,28.8
5195,13,48,bus,9.6
20994,13,48,bus,9.6
5193,13,48,bus,9.6
5192,13,48,bus,9.6
5191,13,48,bus,9.6
5190,13,48,bus,9.6
5189,13,48,bus,9.6
5188,14,48,bus,9.6
5187,14,48,bus,9.6
5186,14,48,bus,9.6
5185,14,48,bus,9.6
44913,14,96,bus,19.2
5196,14,48,bus,9.6
4382,14,144,bus,28.8
5195,14,48,bus,9.6
20994,14,48,bus,9.6
5193,14,48,bus,9.6
5192,14,48,bus,9.6
5191,14,48,bus,9.6
5190,14,48,bus,9.6
5189,14,48,bus,9.6
5188,15,36,bus,7.2
5187,15,36,bus,7.2
5186,15,36,bus,7.2
5185,15,36,bus,7.2
44913,15,72,bus,14.4
5196,15,36,bus,7.2
4382,15,132,bus,26.4
5195,15,36,bus,7.2
20994,15,36,bus,7.2
5193,15,36,bus,7.2
5192,15,24,bus,4.8
5191,15,24,bus,4.8
5190,15,24,bus,4.8
5189,15,24,bus,4.8
5192,16,60,bus,12.0
5191,16,60,bus,12.0
5190,16,60,bus,12.0
5189,16,60,bus,12.0
5188,16,60,bus,12.0
5187,16,60,bus,12.0
5186,16,60,bus,12.0
5185,16,60,bus,12.0
44913,16,96,bus,19.2
5196,16,48,bus,9.6
4382,16,132,bus,26.4
5195,16,48,bus,9.6
20994,16,48,bus,9.6
5193,16,48,bus,9.6
44913,17,96,bus,19.2
5196,17,48,bus,9.6
4382,17,144,bus,28.8
5195,17,48,bus,9.6
20994,17,48,bus,9.6
5193,17,48,bus,9.6
5192,17,48,bus,9.6
5191,17,48,bus,9.6
5190,17,48,bus,9.6
5189,17,48,bus,9.6
5188,17,48,bus,9.6
5187,17,48,bus,9.6
5186,17,36,bus,7.2
5185,17,36,bus,7.2
44913,20,72,bus,14.4
5201,20,36,bus,7.2
5200,20,24,bus,4.8
5199,20,24,bus,4.8
5198,20,24,bus,4.8
5197,20,24,bus,4.8
5196,20,24,bus,4.8
4382,20,120,bus,24.0
5195,20,24,bus,4.8
20994,20,24,bus,4.8
5193,20,24,bus,4.8
5192,20,24,bus,4.8
5191,20,24,bus,4.8
5190,20,24,bus,4.8
5189,20,24,bus,4.8
5188,20,24,bus,4.8
5187,20,24,bus,4.8
5186,20,24,bus,4.8
5185,20,24,bus,4.8
19483,20,48,bus,9.6
44913,21,48,bus,9.6
5201,21,24,bus,4.8
5200,21,24,bus,4.8
5199,21,24,bus,4.8
5198,21,24,bus,4.8
5197,21,24,bus,4.8
5196,21,24,bus,4.8
4382,21,72,bus,14.4
5195,21,24,bus,4.8
20994,21,24,bus,4.8
5193,21,24,bus,4.8
5192,21,24,bus,4.8
5191,21,24,bus,4.8
5190,21,24,bus,4.8
5189,21,24,bus,4.8
5188,21,24,bus,4.8
5187,21,24,bus,4.8
5186,21,24,bus,4.8
5185,21,24,bus,4.8
19483,21,48,bus,9.6
5200,22,24,bus,4.8
5199,22,24,bus,4.8
5198,22,24,bus,4.8
5197,22,24,bus,4.8
5196,22,24,bus,4.8
4382,22,72,bus,14.4
5195,22,24,bus,4.8
20994,22,24,bus,4.8
5193,22,24,bus,4.8
5192,22,24,bus,4.8
5191,22,24,bus,4.8
5190,22,24,bus,4.8
5189,22,24,bus,4.8
5188,22,24,bus,4.8
5187,22,24,bus,4.8
5186,22,24,bus,4.8
5185,22,24,bus,4.8
19483,22,48,bus,9.6
44913,22,48,bus,9.6
5201,22,24,bus,4.8
5200,23,12,bus,2.4
5199,23,12,bus,2.4
5198,23,12,bus,2.4
5197,23,12,bus,2.4
5196,23,12,bus,2.4
4382,23,60,bus,12.0
5195,23,12,bus,2.4
20994,23,12,bus,2.4
5193,23,12,bus,2.4
5192,23,12,bus,2.4
5191,23,12,bus,2.4
5190,23,12,bus,2.4
5189,23,12,bus,2.4
5188,23,12,bus,2.4
5187,23,12,bus,2.4
5186,23,12,bus,2.4
5185,23,12,bus,2.4
19483,23,36,bus,7.2
5186,18,48,bus,9.6
5185,18,48,bus,9.6
44913,18,120,bus,24.0
5196,18,48,bus,9.6
4382,18,156,bus,31.2
5195,18,48,bus,9.6
20994,18,48,bus,9.6
5193,18,48,bus,9.6
5192,18,48,bus,9.6
5191,18,48,bus,9.6
5190,18,48,bus,9.6
5189,18,48,bus,9.6
5188,18,48,bus,9.6
5187,18,48,bus,9.6
5186,19,36,bus,7.2
5185,19,36,bus,7.2
44913,19,84,bus,16.8
5201,19,24,bus,4.8
5200,19,24,bus,4.8
5199,19,24,bus,4.8
5198,19,24,bus,4.8
5197,19,24,bus,4.8
5196,19,24,bus,4.8
4382,19,144,bus,28.8
5195,19,24,bus,4.8
20994,19,24,bus,4.8
5193,19,24,bus,4.8
5192,19,24,bus,4.8
5191,19,24,bus,4.8
5190,19,24,bus,4.8
5189,19,24,bus,4.8
5188,19,24,bus,4.8
5187,19,24,bus,4.8
5159,6,24,bus,4.8
5158,6,24,bus,4.8
5157,6,24,bus,4.8
5156,6,24,bus,4.8
5155,6,24,bus,4.8
5154,6,24,bus,4.8
5153,6,24,bus,4.8
5152,6,24,bus,4.8
5151,6,24,bus,4.8
5150,6,24,bus,4.8
5149,6,24,bus,4.8
4015,6,84,bus,16.8
5143,6,24,bus,4.8
5144,6,24,bus,4.8
5145,6,24,bus,4.8
5146,6,24,bus,4.8
5147,6,24,bus,4.8
5148,6,24,bus,4.8
5159,7,24,bus,4.8
5158,7,24,bus,4.8
5157,7,24,bus,4.8
5156,7,24,bus,4.8
5155,7,24,bus,4.8
5154,7,24,bus,4.8
5153,7,24,bus,4.8
5152,7,24,bus,4.8
5151,7,24,bus,4.8
5150,7,24,bus,4.8
5149,7,24,bus,4.8
4015,7,108,bus,21.6
5143,7,24,bus,4.8
5159,8,48,bus,9.6
5158,8,48,bus,9.6
5157,8,48,bus,9.6
5156,8,48,bus,9.6
5155,8,48,bus,9.6
5154,8,48,bus,9.6
5153,8,36,bus,7.2
5152,8,36,bus,7.2
5151,8,36,bus,7.2
5150,8,36,bus,7.2
5149,8,36,bus,7.2
4015,8,132,bus,26.4
5143,8,36,bus,7.2
5153,9,60,bus,12.0
5152,9,60,bus,12.0
5151,9,48,bus,9.6
5150,9,48,bus,9.6
5149,9,48,bus,9.6
4015,9,144,bus,28.8
5143,9,48,bus,9.6
5159,9,48,bus,9.6
5158,9,48,bus,9.6
5157,9,48,bus,9.6
5156,9,48,bus,9.6
5155,9,48,bus,9.6
5154,9,48,bus,9.6
5151,10,48,bus,9.6
5150,10,48,bus,9.6
5149,10,48,bus,9.6
4015,10,156,bus,31.2
5143,10,48,bus,9.6
5159,10,48,bus,9.6
5158,10,48,bus,9.6
5157,10,48,bus,9.6
5156,10,48,bus,9.6
5155,10,48,bus,9.6
5154,10,48,bus,9.6
5153,10,48,bus,9.6
5152,10,48,bus,9.6
5151,11,48,bus,9.6
5150,11,48,bus,9.6
5149,11,48,bus,9.6
4015,11,144,bus,28.8
5143,11,48,bus,9.6
5159,11,48,bus,9.6
5158,11,48,bus,9.6
5157,11,48,bus,9.6
5156,11,36,bus,7.2
5155,11,36,bus,7.2
5154,11,36,bus,7.2
5153,11,36,bus,7.2
5152,11,36,bus,7.2
5156,12,48,bus,9.6
5155,12,48,bus,9.6
5154,12,48,bus,9.6
5153,12,48,bus,9.6
5152,12,48,bus,9.6
5151,12,48,bus,9.6
5150,12,48,bus,9.6
5149,12,48,bus,9.6
4015,12,144,bus,28.8
5143,12,48,bus,9.6
5159,12,48,bus,9.6
5158,12,48,bus,9.6
5157,12,36,bus,7.2
5157,13,48,bus,9.6
5156,13,48,bus,9.6
5155,13,48,bus,9.6
5154,13,48,bus,9.6
5153,13,48,bus,9.6
5152,13,48,bus,9.6
5151,13,48,bus,9.6
5150,13,48,bus,9.6
5149,13,48,bus,9.6
4015,13,144,bus,28.8
5143,13,48,bus,9.6
5159,13,48,bus,9.6
5158,13,48,bus,9.6
5157,14,48,bus,9.6
5156,14,48,bus,9.6
5155,14,48,bus,9.6
5154,14,48,bus,9.6
5153,14,48,bus,9.6
5152,14,48,bus,9.6
5151,14,48,bus,9.6
5150,14,48,bus,9.6
5149,14,48,bus,9.6
4015,14,144,bus,28.8
5143,14,48,bus,9.6
5159,14,48,bus,9.6
5158,14,48,bus,9.6
5157,15,48,bus,9.6
5156,15,48,bus,9.6
5155,15,48,bus,9.6
5154,15,48,bus,9.6
5153,15,48,bus,9.6
5152,15,48,bus,9.6
5151,15,48,bus,9.6
5150,15,48,bus,9.6
5149,15,48,bus,9.6
4015,15,132,bus,26.4
5143,15,48,bus,9.6
5159,15,48,bus,9.6
5158,15,36,bus,7.2
5158,16,48,bus,9.6
5157,16,48,bus,9.6
5156,16,48,bus,9.6
5155,16,48,bus,9.6
5154,16,48,bus,9.6
5153,16,48,bus,9.6
5152,16,36,bus,7.2
5151,16,36,bus,7.2
5150,16,36,bus,7.2
5149,16,36,bus,7.2
4015,16,144,bus,28.8
5143,16,36,bus,7.2
5159,20,24,bus,4.8
5158,20,24,bus,4.8
5157,20,24,bus,4.8
5156,20,24,bus,4.8
5155,20,24,bus,4.8
5154,20,24,bus,4.8
5153,20,24,bus,4.8
5152,20,24,bus,4.8
5151,20,24,bus,4.8
5150,20,24,bus,4.8
5149,20,24,bus,4.8
4015,20,132,bus,26.4
5143,20,24,bus,4.8
5144,20,24,bus,4.8
5145,20,24,bus,4.8
5146,20,24,bus,4.8
5147,20,24,bus,4.8
5148,20,24,bus,4.8
5159,21,24,bus,4.8
5158,21,24,bus,4.8
5157,21,24,bus,4.8
5156,21,24,bus,4.8
5155,21,24,bus,4.8
5154,21,24,bus,4.8
5153,21,24,bus,4.8
5152,21,24,bus,4.8
5151,21,24,bus,4.8
5150,21,24,bus,4.8
5149,21,24,bus,4.8
4015,21,84,bus,16.8
5143,21,24,bus,4.8
5144,21,24,bus,4.8
5145,21,24,bus,4.8
5146,21,24,bus,4.8
5147,21,24,bus,4.8
5148,21,24,bus,4.8
5159,22,24,bus,4.8
5158,22,24,bus,4.8
5157,22,24,bus,4.8
5156,22,24,bus,4.8
5155,22,24,bus,4.8
5154,22,24,bus,4.8
5153,22,24,bus,4.8
5152,22,24,bus,4.8
5151,22,24,bus,4.8
5150,22,24,bus,4.8
5149,22,24,bus,4.8
4015,22,72,bus,14.4
5143,22,24,bus,4.8
5144,22,24,bus,4.8
5145,22,24,bus,4.8
5146,22,24,bus,4.8
5147,22,24,bus,4.8
5148,22,24,bus,4.8
5159,23,24,bus,4.8
5158,23,24,bus,4.8
5157,23,24,bus,4.8
5156,23,24,bus,4.8
5155,23,24,bus,4.8
5154,23,24,bus,4.8
5153,23,24,bus,4.8
5152,23,24,bus,4.8
5151,23,24,bus,4.8
5150,23,24,bus,4.8
5149,23,24,bus,4.8
4015,23,84,bus,16.8
5143,23,24,bus,4.8
5144,23,24,bus,4.8
5145,23,24,bus,4.8
5146,23,24,bus,4.8
5147,23,24,bus,4.8
5148,23,24,bus,4.8
44913,23,24,bus,4.8
28356,16,108,bus,21.6
970,16,132,bus,26.4
20159,16,132,bus,26.4
975,16,120,bus,24.0
991,16,132,bus,26.4
5159,16,36,bus,7.2
5152,17,60,bus,12.0
5151,17,60,bus,12.0
5150,17,60,bus,12.0
5149,17,60,bus,12.0
4015,17,168,bus,33.6
5143,17,60,bus,12.0
28356,17,168,bus,33.6
970,17,168,bus,33.6
20159,17,168,bus,33.6
975,17,180,bus,36.0
991,17,180,bus,36.0
5159,17,60,bus,12.0
5158,17,60,bus,12.0
5157,17,60,bus,12.0
5156,17,60,bus,12.0
5155,17,48,bus,9.6
5154,17,48,bus,9.6
5153,17,48,bus,9.6
28356,18,192,bus,38.4
970,18,180,bus,36.0
20159,18,180,bus,36.0
975,18,180,bus,36.0
991,19,132,bus,26.4
1033,19,120,bus,24.0
146,19,120,bus,24.0
629,19,120,bus,24.0
5159,19,48,bus,9.6
5158,19,48,bus,9.6
5157,19,48,bus,9.6
5156,19,48,bus,9.6
5155,19,48,bus,9.6
5154,19,48,bus,9.6
5153,19,48,bus,9.6
5152,19,48,bus,9.6
5151,19,48,bus,9.6
5150,19,48,bus,9.6
5149,19,48,bus,9.6
4015,19,168,bus,33.6
5143,19,60,bus,12.0
5144,19,60,bus,12.0
5145,19,60,bus,12.0
5146,19,60,bus,12.0
5147,19,60,bus,12.0
5148,19,60,bus,12.0
28356,19,84,bus,16.8
970,19,108,bus,21.6
20159,19,120,bus,24.0
975,19,120,bus,24.0
20993,17,36,bus,7.2
5155,18,84,bus,16.8
5154,18,84,bus,16.8
5153,18,84,bus,16.8
5152,18,84,bus,16.8
5151,18,84,bus,16.8
5150,18,84,bus,16.8
5149,18,84,bus,16.8
4015,18,264,bus,52.8
5143,18,120,bus,24.0
5144,18,120,bus,24.0
5145,18,120,bus,24.0
5146,18,120,bus,24.0
5147,18,120,bus,24.0
5148,18,120,bus,24.0
991,18,168,bus,33.6
20993,18,72,bus,14.4
5159,18,72,bus,14.4
5158,18,72,bus,14.4
5157,18,72,bus,14.4
5156,18,72,bus,14.4
5583,7,60,bus,12.0
5584,7,60,bus,12.0
5585,7,60,bus,12.0
5586,7,60,bus,12.0
5575,6,60,bus,12.0
5576,6,60,bus,12.0
5577,6,60,bus,12.0
5578,6,60,bus,12.0
5579,6,60,bus,12.0
5580,6,72,bus,14.4
5583,6,12,bus,2.4
5584,6,12,bus,2.4
5585,6,12,bus,2.4
5586,6,12,bus,2.4
5583,9,12,bus,2.4
5584,9,12,bus,2.4
5585,9,12,bus,2.4
5586,9,12,bus,2.4
5583,8,12,bus,2.4
5584,8,12,bus,2.4
5585,8,12,bus,2.4
5586,8,12,bus,2.4
20460,14,12,bus,2.4
28356,14,60,bus,12.0
970,14,60,bus,12.0
20159,14,60,bus,12.0
975,14,60,bus,12.0
991,14,60,bus,12.0
5563,15,12,bus,2.4
5564,15,12,bus,2.4
5565,15,12,bus,2.4
20460,16,24,bus,4.8
19555,16,240,bus,48.0
5563,17,24,bus,4.8
5564,17,24,bus,4.8
5565,17,24,bus,4.8
5563,18,48,bus,9.6
5564,18,48,bus,9.6
5565,18,48,bus,9.6
5566,18,48,bus,9.6
5563,19,12,bus,2.4
5564,19,12,bus,2.4
5565,19,12,bus,2.4
5566,19,12,bus,2.4
5567,19,72,bus,14.4
5568,19,72,bus,14.4
5569,19,72,bus,14.4
44311,19,72,bus,14.4
5570,19,72,bus,14.4
5571,19,72,bus,14.4
5572,19,72,bus,14.4
5573,19,72,bus,14.4
5574,19,72,bus,14.4
4392,7,120,bus,24.0
4391,7,120,bus,24.0
4390,7,120,bus,24.0
4389,7,120,bus,24.0
4016,7,120,bus,24.0
5183,7,108,bus,21.6
5182,7,108,bus,21.6
4372,7,132,bus,26.4
4372,8,168,bus,33.6
4392,8,96,bus,19.2
4391,8,84,bus,16.8
4390,8,84,bus,16.8
4389,8,96,bus,19.2
4016,8,108,bus,21.6
5183,8,84,bus,16.8
5182,8,72,bus,14.4
5161,18,108,bus,21.6
5160,18,108,bus,21.6
4383,18,156,bus,31.2
4022,18,132,bus,26.4
4023,18,132,bus,26.4
4024,18,132,bus,26.4
4025,18,132,bus,26.4
4026,18,132,bus,26.4
4035,5,28,bus,5.6
4036,5,28,bus,5.6
4037,5,28,bus,5.6
4038,5,28,bus,5.6
7803,5,28,bus,5.6
4041,5,28,bus,5.6
4042,5,24,bus,4.8
4043,5,24,bus,4.8
4044,5,24,bus,4.8
4045,5,12,bus,2.4
4046,5,12,bus,2.4
4047,5,12,bus,2.4
4048,5,12,bus,2.4
4049,5,12,bus,2.4
4050,5,12,bus,2.4
4051,5,12,bus,2.4
4052,5,12,bus,2.4
4053,5,12,bus,2.4
4054,5,12,bus,2.4
4055,5,12,bus,2.4
4056,5,12,bus,2.4
4057,5,12,bus,2.4
4058,5,12,bus,2.4
4059,5,12,bus,2.4
4060,5,12,bus,2.4
40159,6,60,bus,12.0
45920,6,60,bus,12.0
4061,6,60,bus,12.0
4062,6,60,bus,12.0
4063,6,60,bus,12.0
4065,6,60,bus,12.0
